customerID,Churn,Genero,Cliente_Jubilado,Pareja,Dependientes,Meses_Como_Cliente,Servicio_Telefonico,Multiples_Lineas,Servicio_Internet,Seguridad_Online,Copia_Seguridad_Online,Proteccion_Dispositivos,Soporte_Tecnico,Streaming_TV,Streaming_Peliculas,Contrato,Facturacion_Electronica,Metodo_Pago,Cargos_Mensuales,Cargos_Totales,Cuentas_Diarias
0264-CNITK,False,Mujer,False,True,True,71,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Bianual,False,Bank transfer (automatic),20.1,1389.6,0.67
0265-EDXBD,True,Hombre,True,True,False,32,True,Yes,Fiber optic,No,No,No,No,No,No,Mensual,True,Electronic check,74.9,2303.35,2.5
0265-PSUAE,False,Mujer,False,True,True,16,True,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Mensual,False,Bank transfer (automatic),100.7,1522.7,3.36
0266-CLZKZ,False,Mujer,False,True,True,67,True,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Bianual,True,Bank transfer (automatic),105.65,6717.9,3.52
0266-GMEAO,False,Hombre,False,True,True,72,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Bianual,True,Credit card (automatic),114.3,8058.55,3.81
0268-QKIWO,True,Mujer,False,False,False,3,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensual,False,Electronic check,19.75,58.85,0.66
0269-XFESX,False,Hombre,False,True,True,23,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Anual,False,Mailed check,24.35,538.5,0.81
0270-THENM,False,Hombre,False,True,True,72,True,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Bianual,False,Bank transfer (automatic),69.85,5102.35,2.33
0274-JKUJR,False,Hombre,False,True,True,7,False,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Mensual,False,Mailed check,58.85,465.7,1.96
0274-VVQOQ,False,Hombre,True,True,False,65,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Anual,True,Bank transfer (automatic),103.15,6792.45,3.44
0277-BKSQP,False,Hombre,False,True,True,8,True,No,DSL,No,No,No,No,Yes,No,Mensual,True,Electronic check,54.4,475.1,1.81
0277-ORXQS,False,Hombre,False,True,True,66,False,No phone service,DSL,No,No,No,Yes,Yes,Yes,Bianual,False,Bank transfer (automatic),50.55,3364.55,1.68
0278-YXOOG,True,Hombre,False,False,False,5,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensual,False,Mailed check,21.05,113.85,0.7
0280-XJGEX,True,Hombre,False,False,False,49,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Mensual,True,Bank transfer (automatic),103.7,5036.3,3.46
0281-CNTZX,False,Hombre,False,True,False,63,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Bianual,True,Bank transfer (automatic),19.95,1234.8,0.66
0282-NVSJS,False,Mujer,True,True,True,12,False,No phone service,DSL,No,No,No,Yes,No,No,Mensual,True,Mailed check,29.3,355.9,0.98
0285-INHLN,False,Hombre,False,True,True,27,True,No,DSL,Yes,Yes,No,No,No,No,Mensual,True,Credit card (automatic),54.75,1510.3,1.82
0289-IVARM,False,Mujer,False,False,False,35,True,No,DSL,Yes,Yes,Yes,No,No,No,Mensual,False,Electronic check,60.55,1982.6,2.02
0292-WEGCH,False,Mujer,False,True,True,54,True,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Mensual,True,Electronic check,86.2,4524.05,2.87
0295-PPHDO,True,Hombre,False,False,False,1,True,Yes,Fiber optic,No,No,No,No,Yes,Yes,Mensual,True,Electronic check,95.45,95.45,3.18
0295-QVKPB,False,Hombre,False,False,False,5,True,No,DSL,No,No,Yes,Yes,Yes,No,Mensual,True,Credit card (automatic),63.95,318.1,2.13
0297-RBCSG,False,Hombre,False,False,False,19,True,No,DSL,No,Yes,No,Yes,No,Yes,Anual,True,Bank transfer (automatic),65.35,1231.85,2.18
0298-XACET,False,Hombre,False,True,True,52,False,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,Bianual,False,Mailed check,50.2,2554.0,1.67
0301-FIDRB,False,Mujer,False,True,True,72,False,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Bianual,True,Bank transfer (automatic),63.8,4684.3,2.13
0301-KOBTQ,False,Hombre,False,False,False,32,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Bianual,True,Bank transfer (automatic),20.05,614.45,0.67
0302-JOIVN,True,Mujer,False,True,False,8,True,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Mensual,False,Electronic check,101.15,842.9,3.37
0303-UNCIP,False,Hombre,False,False,False,41,True,Yes,DSL,No,No,Yes,No,No,Yes,Anual,False,Mailed check,65.0,2531.8,2.17
0303-WMMRN,False,Hombre,False,False,False,5,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensual,True,Mailed check,19.25,86.05,0.64
0305-SQECB,False,Mujer,False,False,True,11,False,No phone service,DSL,Yes,No,No,Yes,No,No,Anual,True,Mailed check,36.05,402.6,1.2
0306-JAELE,True,Hombre,False,False,False,5,True,No,Fiber optic,No,No,No,Yes,Yes,Yes,Mensual,True,Electronic check,96.1,453.4,3.2
0307-BCOPK,False,Mujer,False,False,False,16,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Anual,False,Mailed check,19.05,326.65,0.64
0308-GIQJT,False,Hombre,True,False,False,71,True,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Anual,False,Bank transfer (automatic),105.75,7382.85,3.52
0308-IVGOK,False,Mujer,False,False,False,11,False,No phone service,DSL,No,Yes,Yes,Yes,No,No,Anual,True,Credit card (automatic),40.4,422.6,1.35
0310-MVLET,True,Mujer,False,True,True,61,True,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Mensual,True,Electronic check,99.15,6010.05,3.3
0310-SUCIN,False,Mujer,False,True,False,71,True,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Anual,True,Bank transfer (automatic),84.8,6046.1,2.83
0310-VQXAM,False,Hombre,False,False,False,9,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensual,False,Mailed check,19.85,178.8,0.66
0311-QYWSS,False,Mujer,False,False,False,6,True,No,DSL,Yes,No,No,No,No,No,Mensual,True,Electronic check,49.45,314.6,1.65
0311-UNPFF,True,Mujer,False,False,False,26,True,No,Fiber optic,No,No,No,No,Yes,Yes,Mensual,True,Bank transfer (automatic),88.8,2274.35,2.96
0314-TKOSI,False,Mujer,False,False,False,6,True,No,DSL,Yes,Yes,No,No,No,No,Mensual,False,Mailed check,55.15,322.9,1.84
0315-LVCRK,False,Hombre,False,False,False,11,True,No,Fiber optic,No,No,Yes,No,No,Yes,Mensual,False,Electronic check,84.8,888.75,2.83
0318-QUUOB,True,Hombre,False,True,False,1,True,No,Fiber optic,No,No,No,No,Yes,No,Mensual,True,Electronic check,80.55,80.55,2.68
0318-ZOPWS,False,Mujer,False,True,False,49,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Bianual,True,Bank transfer (automatic),20.15,973.35,0.67
0319-QZTCO,False,Mujer,False,True,True,3,True,No,DSL,No,Yes,No,No,Yes,No,Mensual,True,Credit card (automatic),58.7,168.6,1.96
0320-DWVTU,False,Mujer,False,False,False,53,True,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Bianual,False,Mailed check,99.5,5424.25,3.32
0320-JDNQG,True,Hombre,False,True,True,23,True,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Mensual,True,Electronic check,99.85,2331.3,3.33
0322-CHQRU,True,Hombre,False,False,False,2,True,No,DSL,No,No,No,No,No,No,Mensual,False,Electronic check,45.35,89.5,1.51
0322-YINQP,True,Hombre,False,False,False,1,True,No,DSL,Yes,No,No,No,No,No,Mensual,True,Mailed check,48.55,48.55,1.62
0323-XWWTN,False,Hombre,False,False,True,3,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Bianual,True,Mailed check,26.4,121.25,0.88
0324-BRPCJ,True,Mujer,True,True,False,68,True,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Mensual,True,Electronic check,100.2,6851.65,3.34
0325-XBFAC,True,Hombre,False,False,False,8,True,No,Fiber optic,No,No,Yes,No,Yes,Yes,Mensual,True,Electronic check,94.7,740.3,3.16
0326-VDYXE,False,Mujer,False,True,False,70,True,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Anual,True,Electronic check,97.65,6982.5,3.26
0327-WFZSY,False,Hombre,False,True,True,39,True,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Anual,False,Electronic check,100.0,3835.55,3.33
0328-GRPMV,True,Mujer,False,False,False,1,True,No,Fiber optic,No,No,No,No,No,No,Mensual,True,Electronic check,70.1,70.1,2.34
0328-IBUPK,False,Mujer,False,True,True,51,False,No phone service,DSL,Yes,No,No,Yes,No,No,Bianual,False,Bank transfer (automatic),34.2,1782.0,1.14
0329-GTIAJ,True,Mujer,False,False,False,3,True,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Mensual,True,Electronic check,97.9,315.3,3.26
0330-BGYZE,False,Hombre,False,True,False,60,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Anual,False,Bank transfer (automatic),102.5,6157.6,3.42
0330-IVZHA,True,Mujer,False,True,False,5,True,No,Fiber optic,No,No,No,No,No,No,Mensual,False,Electronic check,69.95,330.15,2.33
0334-GDDSO,True,Hombre,True,False,False,3,True,Yes,Fiber optic,No,Yes,No,No,No,No,Mensual,True,Electronic check,81.35,233.7,2.71
0334-ZFJSR,False,Mujer,False,True,False,55,True,Yes,DSL,Yes,Yes,No,Yes,No,No,Anual,True,Credit card (automatic),66.05,3462.1,2.2
0336-KXKFK,False,Hombre,False,False,False,72,False,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Bianual,True,Credit card (automatic),61.2,4390.25,2.04
0336-PIKEI,False,Hombre,True,True,False,72,True,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Bianual,False,Bank transfer (automatic),74.4,5360.75,2.48
0337-CNPZE,True,Mujer,False,False,False,41,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Mensual,True,Electronic check,106.3,4443.45,3.54
0343-QLUZP,False,Hombre,False,False,False,60,False,No phone service,DSL,Yes,Yes,Yes,No,No,No,Bianual,False,Bank transfer (automatic),39.6,2424.5,1.32
0345-HKJVM,True,Mujer,False,False,False,6,True,No,Fiber optic,No,No,No,No,Yes,Yes,Mensual,False,Electronic check,89.3,577.6,2.98
0345-XMMUG,False,Mujer,False,True,False,46,True,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Bianual,True,Credit card (automatic),108.9,4854.3,3.63
0347-UBKUZ,False,Mujer,False,False,False,15,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensual,False,Mailed check,19.9,320.45,0.66
0348-SDKOL,True,Mujer,False,True,False,58,True,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Mensual,True,Credit card (automatic),102.1,5885.4,3.4
0354-VXMJC,False,Hombre,False,True,True,23,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Bianual,False,Credit card (automatic),19.6,426.65,0.65
0354-WYROK,True,Mujer,True,True,True,31,True,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Mensual,True,Electronic check,98.9,2911.3,3.3
0356-ERHVT,False,Hombre,False,True,False,11,True,No,DSL,No,No,No,No,No,No,Mensual,True,Bank transfer (automatic),45.9,521.9,1.53
0356-OBMAC,False,Mujer,True,False,False,56,True,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Bianual,True,Bank transfer (automatic),99.9,5706.3,3.33
0357-NVCRI,False,Mujer,False,False,True,25,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensual,False,Credit card (automatic),20.05,471.7,0.67
0361-HJRDX,False,Mujer,False,False,False,68,False,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Bianual,False,Credit card (automatic),64.35,4539.6,2.14
0362-RAOQO,False,Mujer,False,False,False,40,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Bianual,False,Credit card (automatic),19.65,830.25,0.65
0362-ZBZWJ,True,Hombre,False,False,False,36,True,Yes,Fiber optic,No,No,No,No,No,Yes,Mensual,True,Electronic check,84.9,3067.2,2.83
0363-QJVFX,True,Hombre,False,False,False,32,True,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Mensual,True,Credit card (automatic),108.15,3432.9,3.6
0363-SVHYR,False,Hombre,False,True,True,71,True,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Bianual,False,Bank transfer (automatic),86.85,6263.8,2.9
0365-BZUWY,False,Hombre,False,True,False,17,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Mensual,True,Electronic check,102.55,1742.5,3.42
0365-GXEZS,False,Hombre,False,True,False,18,True,No,Fiber optic,No,No,Yes,Yes,No,No,Mensual,False,Electronic check,78.2,1468.75,2.61
0365-TRTPY,False,Mujer,False,False,False,37,True,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Mensual,False,Bank transfer (automatic),91.2,3382.3,3.04
0366-NQSHS,False,Hombre,False,False,False,2,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensual,False,Mailed check,19.35,46.35,0.64
0369-ZGOVK,False,Mujer,False,True,True,28,True,No,Fiber optic,No,No,No,No,No,No,Anual,True,Bank transfer (automatic),70.4,1992.2,2.35
0373-AIVNJ,False,Hombre,False,False,False,9,False,No phone service,DSL,Yes,Yes,Yes,No,No,No,Anual,False,Mailed check,39.55,373.0,1.32
0374-AACSZ,False,Mujer,False,False,False,1,True,No,DSL,Yes,No,No,No,No,No,Mensual,False,Electronic check,50.15,50.15,1.67
0374-FIUCA,False,Hombre,False,True,False,65,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Bianual,True,Credit card (automatic),20.4,1414.45,0.68
0374-IOEGQ,False,Mujer,False,False,False,3,True,No,DSL,No,No,No,No,No,No,Mensual,False,Electronic check,44.6,122.7,1.49
0375-HVGXO,True,Mujer,False,False,False,1,False,No phone service,DSL,No,No,No,No,Yes,No,Mensual,True,Electronic check,34.7,34.7,1.16
0376-OIWME,False,Hombre,False,True,False,36,True,No,Fiber optic,Yes,No,No,No,Yes,Yes,Mensual,True,Electronic check,93.6,3366.05,3.12
0376-YMCJC,True,Hombre,False,False,False,23,True,Yes,Fiber optic,No,No,No,Yes,Yes,No,Mensual,True,Electronic check,90.6,1943.2,3.02
0377-JBKKT,False,Hombre,False,True,True,22,True,No,DSL,Yes,Yes,No,Yes,No,No,Mensual,True,Mailed check,57.95,1271.8,1.93
0378-CJKPV,False,Mujer,False,True,False,72,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Bianual,False,Credit card (automatic),112.1,7965.95,3.74
0378-NHQXU,True,Mujer,False,True,True,17,True,Yes,Fiber optic,No,No,Yes,No,Yes,No,Mensual,False,Electronic check,88.25,1460.65,2.94
0378-TOVMS,True,Mujer,False,False,False,3,True,No,Fiber optic,No,No,No,Yes,No,Yes,Mensual,False,Electronic check,85.8,272.2,2.86
0378-XSZPU,True,Hombre,False,True,False,58,True,No,DSL,Yes,Yes,Yes,No,No,No,Anual,False,Credit card (automatic),60.3,3563.8,2.01
0379-DJQHR,False,Hombre,False,True,True,67,True,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Bianual,False,Credit card (automatic),81.35,5398.6,2.71
0380-NEAVX,False,Hombre,True,False,False,34,True,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Anual,True,Electronic check,99.85,3343.15,3.33
0380-ZCSBI,False,Hombre,False,False,False,10,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensual,False,Credit card (automatic),20.0,198.7,0.67
0383-CLDDA,False,Mujer,False,False,False,69,True,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Bianual,True,Credit card (automatic),85.35,5897.4,2.84
0384-LPITE,False,Hombre,False,False,False,40,False,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Anual,False,Credit card (automatic),62.05,2511.55,2.07
0384-RVBPI,False,Hombre,False,False,False,20,True,No,DSL,Yes,No,Yes,No,No,Yes,Mensual,False,Credit card (automatic),64.4,1398.6,2.15
0386-CWRGM,False,Mujer,False,True,True,46,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Bianual,False,Mailed check,19.4,967.85,0.65
0388-EOPEX,True,Mujer,False,True,False,2,True,No,Fiber optic,Yes,No,No,No,No,No,Mensual,True,Electronic check,74.4,139.4,2.48
0390-DCFDQ,True,Mujer,True,True,False,1,True,No,Fiber optic,No,No,No,No,No,No,Mensual,True,Mailed check,70.45,70.45,2.35
0392-BZIUW,False,Mujer,False,True,False,72,True,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Bianual,True,Credit card (automatic),105.0,7589.8,3.5
0394-YONDK,False,Hombre,False,True,True,70,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Bianual,False,Credit card (automatic),25.15,1790.15,0.84
0396-HUJBP,False,Mujer,False,False,False,2,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensual,False,Mailed check,19.3,44.4,0.64
0396-UKGAI,False,Hombre,False,False,True,23,True,No,DSL,No,Yes,No,Yes,No,No,Mensual,True,Bank transfer (automatic),55.3,1284.2,1.84
0396-YCHWO,False,Hombre,False,True,False,36,True,Yes,Fiber optic,No,No,No,No,Yes,Yes,Mensual,True,Electronic check,95.4,3474.2,3.18
0397-GZBBC,True,Hombre,True,True,False,59,True,Yes,Fiber optic,No,No,No,No,Yes,Yes,Mensual,True,Bank transfer (automatic),93.85,5574.75,3.13
0397-ZXWQF,False,Hombre,False,False,False,67,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Bianual,False,Bank transfer (automatic),20.5,1430.95,0.68
0401-WDBXM,False,Hombre,False,True,True,72,True,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Bianual,True,Bank transfer (automatic),105.55,7542.25,3.52
0402-CQAJN,True,Mujer,False,False,False,37,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Mensual,True,Bank transfer (automatic),101.9,3545.35,3.4
0402-OAMEN,False,Mujer,False,True,True,72,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Bianual,False,Bank transfer (automatic),24.45,1709.1,0.82
0404-AHASP,False,Hombre,False,True,False,72,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Bianual,False,Credit card (automatic),19.7,1421.9,0.66
0404-SWRVG,True,Hombre,False,False,False,3,True,Yes,Fiber optic,No,No,No,No,No,No,Mensual,True,Electronic check,74.4,229.55,2.48
0406-BPDVR,True,Mujer,True,True,False,54,True,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Anual,True,Credit card (automatic),101.5,5373.1,3.38
0407-BDJKB,True,Hombre,False,True,False,60,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Mensual,True,Electronic check,95.75,5742.9,3.19
0409-WTMPL,False,Mujer,False,True,False,58,True,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Anual,True,Credit card (automatic),110.65,6526.65,3.69
0410-IPFTY,False,Mujer,False,True,False,31,True,No,Fiber optic,No,Yes,No,No,No,Yes,Mensual,True,Bank transfer (automatic),83.85,2674.15,2.8
0411-EZJZE,False,Mujer,False,False,False,3,True,Yes,DSL,No,No,No,No,Yes,No,Mensual,True,Electronic check,60.25,170.5,2.01
0412-UCCNP,False,Hombre,False,False,False,55,True,No,DSL,Yes,No,Yes,Yes,No,No,Bianual,True,Electronic check,59.2,3175.85,1.97
0415-MOSGF,True,Mujer,False,False,False,1,True,No,DSL,No,No,No,No,No,No,Mensual,False,Mailed check,44.4,44.4,1.48
0419-YAAPX,False,Hombre,False,True,False,49,True,No,Fiber optic,No,Yes,No,No,Yes,No,Mensual,True,Credit card (automatic),85.3,4297.95,2.84
0420-BWTPW,True,Hombre,False,False,True,8,False,No phone service,DSL,No,No,No,No,No,No,Mensual,False,Mailed check,25.5,215.2,0.85
0420-HLGXF,False,Mujer,True,False,False,39,True,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Mensual,True,Electronic check,99.75,4036.0,3.32
0420-TXVSG,False,Hombre,False,True,False,66,True,Yes,DSL,Yes,Yes,Yes,No,No,No,Bianual,True,Credit card (automatic),66.1,4428.45,2.2
0422-OHQHQ,False,Mujer,False,True,True,15,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Anual,False,Mailed check,20.55,295.95,0.68
0422-UXFAP,False,Mujer,False,True,False,51,True,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Anual,True,Electronic check,98.85,4947.55,3.3
0423-UDIJQ,False,Hombre,True,False,False,9,True,No,DSL,No,No,No,Yes,No,No,Mensual,False,Mailed check,49.2,447.9,1.64
0426-TIRNE,True,Mujer,False,False,False,1,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensual,False,Mailed check,20.9,20.9,0.7
0428-AXXLJ,False,Hombre,False,False,False,25,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Anual,True,Bank transfer (automatic),19.5,516.3,0.65
